periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Combined oral contraceptive Pills Beginning Balance,Combined oral contraceptive Pills Ending Balanc,Combined oral contraceptive Pills Issued/Dispensed,Combined oral contraceptive Pills Losses,Combined oral contraceptive Pills Negative Adjustment (Issued to Other HF),Combined oral contraceptive Pills Positive Adjustment (Receipt from other HF),Combined oral contraceptive Pills Quantity Needed/Requested,Combined oral contraceptive Pills Stock Received,Emergency Pill Beginning Balance,Emergency Pill Ending Balanc,Emergency Pill Issued/Dispensed,Emergency Pill Losses,Emergency Pill Negative Adjustment (Issued to Other HF),Emergency Pill Positive Adjustment (Receipt from other HF),Emergency Pill Quantity Needed/Requested,Emergency Pill Stock Received,Female Condom  Beginning Balance,Female Condom  Ending Balanc,Female Condom  Issued/Dispensed,Female Condom  Losses,Female Condom  Negative Adjustment (Issued to Other HF),Female Condom  Positive Adjustment (Receipt from other HF),Female Condom  Quantity Needed/Requested,Female Condom  Stock Received,IUCD Copper T Beginning Balance,IUCD Copper T Ending Balanc,IUCD Copper T Issued/Dispensed,IUCD Copper T Losses,IUCD Copper T Negative Adjustment (Issued to Other HF),IUCD Copper T Positive Adjustment (Receipt from other HF),IUCD Copper T Quantity Needed/Requested,IUCD Copper T Stock Received,Implants (1-Rod) Beginning Balance,Implants (1-Rod) Ending Balanc,Implants (1-Rod) Issued/Dispensed,Implants (1-Rod) Losses,Implants (1-Rod) Negative Adjustment (Issued to Other HF),Implants (1-Rod) Positive Adjustment (Receipt from other HF),Implants (1-Rod) Quantity Needed/Requested,Implants (1-Rod) Stock Received,Injectables Beginning Balance,Injectables Ending Balanc,Injectables Issued/Dispensed,Injectables Losses,Injectables Negative Adjustment (Issued to Other HF),Injectables Positive Adjustment (Receipt from other HF),Injectables Quantity Needed/Requested,Injectables Stock Received,Male Condom  Beginning Balance,Male Condom  Ending Balanc,Male Condom  Issued/Dispensed,Male Condom  Losses,Male Condom  Negative Adjustment (Issued to Other HF),Male Condom  Positive Adjustment (Receipt from other HF),Male Condom  Quantity Needed/Requested,Male Condom  Stock Received,Progestin only Pills Beginning Balance,Progestin only Pills Ending Balanc,Progestin only Pills Issued/Dispensed,Progestin only Pills Losses,Progestin only Pills Negative Adjustment (Issued to Other HF),Progestin only Pills Positive Adjustment (Receipt from other HF),Progestin only Pills Quantity Needed/Requested,Progestin only Pills Stock Received
201411,November 2014,201411,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,824.0,170.0,216.0,,618.0,,145.0,180.0,20.0,,,,20.0,,220.0,,2000.0,,,,2000.0,,50.0,,185.0,7.0,,,178.0,,50.0,,59.0,50.0,10.0,,39.0,,80.0,50.0,225.0,524.0,251.0,,,,1700.0,550.0,37154.0,2224.0,830.0,,34000.0,,200.0,,49.0,74.0,25.0,,,,320.0,50.0
201411,November 2014,201411,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,1194.0,1169.0,25.0,,,,,,8.0,8.0,,,,,,,12066.0,11666.0,400.0,,,,,,50.0,50.0,,,,,,,266.0,248.0,18.0,,,,,,1843.0,1600.0,143.0,,100.0,,,,320.0,176.0,144.0,,,,,,,,,,,,,
201411,November 2014,201411,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,15240.0,15295.0,67.0,,756.0,878.0,20.0,,50.0,50.0,,,,,120.0,,1165.0,1165.0,,,,,,,82.0,62.0,,,,,20.0,,523.0,492.0,21.0,,,,10.0,,5010.0,5173.0,118.0,,300.0,,400.0,685.0,30682.0,28935.0,544.0,,200.0,,,,4605.0,4602.0,3.0,,,,20.0,
201411,November 2014,201411,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,130.0,123.0,7.0,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,6.0,32.0,4.0,,,,,30.0,141.0,131.0,10.0,,,,,,,,,,,,,,5.0,5.0,,,,,,
201411,November 2014,201411,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,2827.0,1424.0,157.0,,,,,,10.0,9.0,1.0,,,,,,600.0,600.0,,,,,,,418.0,418.0,,,,,,,193.0,226.0,123.0,,,,,128.0,1760.0,2401.0,367.0,,,,,1000.0,18631.0,15076.0,3550.0,,,,,,73.0,73.0,,,,,,
201411,November 2014,201411,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,864.0,20010.0,2022.0,,,,,21168.0,,,,,,,3000.0,,,,,,,,1500.0,,136.0,280.0,256.0,,,,900.0,400.0,1691.0,1320.0,,,,,,371.0,2500.0,9325.0,3175.0,,,,,10000.0,15488.0,37640.0,5760.0,,,,,28800.0,,,,,,,15000.0,
201411,November 2014,201411,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,2235.0,2252.0,83.0,,,,,100.0,1886.0,2315.0,10.0,,,7.0,,576.0,2678.0,2298.0,80.0,,6.0,,,,744.0,728.0,26.0,,,10.0,,10.0,1178.0,1149.0,145.0,2.0,,16.0,,118.0,4018.0,3956.0,350.0,,,,,200.0,26176.0,22374.0,4602.0,,,,,800.0,228.0,228.0,,,,,,
201411,November 2014,201411,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,9699.0,7520.0,380.0,,100.0,530.0,3141.0,481.0,144.0,130.0,10.0,2.0,,4.0,370.0,,697.0,4686.0,11.0,,,,50.0,4000.0,205.0,195.0,16.0,,,,216.0,,119.0,205.0,34.0,,,,120.0,110.0,3088.0,7132.0,1409.0,1.0,50.0,654.0,1175.0,4150.0,14750.0,24762.0,8988.0,,,,16388.0,10000.0,291.0,386.0,6.0,,,1.0,760.0,
201511,November 2015,201511,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,4170.0,4169.0,1.0,,,,,,133.0,131.0,2.0,,,,,,10640.0,10640.0,,,,,,,302.0,302.0,,,,,,,977.0,966.0,11.0,,,,,,5579.0,5519.0,108.0,2.0,,,,50.0,25886.0,24910.0,976.0,,,,,204.0,3536.0,3355.0,180.0,,,,,
201511,November 2015,201511,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,,,,,3000.0,,2870.0,2200.0,670.0,,,,3000.0,,,14000.0,400.0,,,,3000.0,14400.0,460.0,440.0,,,,,,
201511,November 2015,201511,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,19821.0,15427.0,4394.0,,,,,,1728.0,,1728.0,,,,1500.0,,,,,,,,1500.0,,1463.0,995.0,468.0,,,,600.0,,14454.0,10493.0,4601.0,,,640.0,566.0,,33725.0,24950.0,8775.0,,,,14350.0,,9568.0,2944.0,6624.0,,,,,,4827.0,4689.0,1578.0,,,1440.0,1500.0,
201511,November 2015,201511,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,13740.0,12930.0,780.0,,30.0,,,,45.0,15.0,30.0,,,,,,531.0,450.0,81.0,,,,,,2836.0,2806.0,30.0,,,,,,1565.0,1375.0,190.0,,,,,,30350.0,28850.0,1500.0,,,,,,116033.0,72813.0,7220.0,,36000.0,,,,3864.0,3384.0,450.0,,30.0,,,
201511,November 2015,201511,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,7580.0,6311.0,1269.0,,,,,,,20.0,,,,,,,505.0,505.0,,,,,,,231.0,601.0,30.0,,,,,400.0,424.0,424.0,,,,,,,9914.0,10654.0,760.0,,,,,600.0,43183.0,27263.0,15920.0,,,,,,3344.0,3278.0,66.0,,,,,
201511,November 2015,201511,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,110.0,22.0,,,,,,7200.0,7000.0,200.0,,,,,,,,,,,,,
201511,November 2015,201511,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,7842.0,7233.0,709.0,,,,100.0,100.0,,,,,,,2000.0,,,,,,,,,,136.0,94.0,40.0,2.0,,,2000.0,,6149.0,5090.0,1079.0,,,,50.0,20.0,114387.0,943.0,2444.0,,,,,,6500.0,160890.0,10346.0,,864.0,,2000.0,158400.0,255.0,40.0,263.0,,,,10100.0,50.0
201511,November 2015,201511,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,2358.0,2348.0,10.0,,,,600.0,,14.0,,14.0,,,,300.0,,787.0,757.0,30.0,,,,,,123.0,123.0,,,,,,,581.0,581.0,,,,,960.0,,12325.0,11950.0,375.0,,,,10000.0,,2692.0,3632.0,1652.0,,,,11200.0,2592.0,354.0,354.0,,,,,600.0,
201511,November 2015,201511,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,288.0,30.0,278.0,,,,300.0,50.0,,,,,,,,,,,,,,,,,269.0,,6.0,,,,,,,,,,23.0,68.0,50.0,,200.0,163.0,137.0,,,,100.0,100.0,,,,,,,,,14.0,17.0,27.0,,,,100.0,30.0
201511,November 2015,201511,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,700.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,1.0,,,,,,93.0,51.0,92.0,,,,,,666.0,566.0,100.0,,,,,,,,,,,,,
201511,November 2015,201511,,Kenya,Taita Taveta County,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,26.0,34.0,,,,,60.0,4.0,,4.0,,,,,,880.0,,,,,,,,9.0,,15.0,,,,,6.0,,,,,,,,,217.0,166.0,51.0,,,,,,97.0,,97.0,,,,,,178.0,168.0,10.0,,,,,
201511,November 2015,201511,,Kenya,Bomet County,HMNARUV2CW4,Bomet County,KE_County_36,,260.0,260.0,,,,,1277.0,,,,,,,,100.0,,,,,,,,,,18.0,8.0,10.0,,,,5.0,,,,,,,,600.0,,,5600.0,400.0,,,,,6000.0,,,,,,,,,,,240.0,,,,,240.0
201511,November 2015,201511,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,958.0,953.0,5.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,13.0,10.0,3.0,,,,,,4232.0,4171.0,61.0,,,,,,1562.0,714.0,848.0,,,,,,,,,,,,,
201511,November 2015,201511,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,11.0,23.0,13.0,,,,,25.0,2.0,4.0,2.0,,,,,4.0,636.0,596.0,40.0,,,,,,,,,,,,,,2.0,3.0,9.0,,,,16.0,10.0,25.0,19.0,31.0,,,,43.0,25.0,50.0,36.0,14.0,,,,,,5.0,5.0,,,,,,
201511,November 2015,201511,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,6255.0,6395.0,100.0,,,240.0,,,42.0,168.0,5.0,,,,,,3260.0,3010.0,119.0,,,,400.0,,521.0,513.0,8.0,,,,,,740.0,2512.0,142.0,,,,,2044.0,741.0,3466.0,223.0,,,16.0,400.0,3000.0,3183.0,11273.0,1510.0,,,9600.0,7000.0,,240.0,578.0,20.0,,,240.0,,
201511,November 2015,201511,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,2141.0,1206.0,935.0,,,,600.0,,2.0,1.0,1.0,,,,50.0,,153.0,1093.0,60.0,,,,,1000.0,435.0,390.0,45.0,,,,,,1050.0,935.0,115.0,,,,400.0,,30848.0,27918.0,2930.0,,,,3500.0,,1320.0,401510.0,105010.0,,,,40000.0,505200.0,1364.0,1299.0,65.0,,,,200.0,
201511,November 2015,201511,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,33628.0,35621.0,1778.0,549.0,,2880.0,,,40.0,30.0,52.0,,,42.0,,,534.0,374.0,50.0,110.0,,,,,704.0,856.0,180.0,28.0,,60.0,,,1663.0,1501.0,59.0,103.0,,,,,2841.0,6741.0,5300.0,1000.0,,600.0,,,29072.0,18846.0,13250.0,,,6048.0,,,7314.0,7992.0,900.0,180.0,,318.0,,
201511,November 2015,201511,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,446.0,415.0,41.0,,,,,,19.0,19.0,,,,,,,1010.0,1010.0,,,,,,,71.0,71.0,,,,,,,180.0,115.0,5.0,,60.0,,,,407.0,346.0,61.0,,,,,,10700.0,10412.0,288.0,,,,,,44.0,41.0,3.0,,,,,
201511,November 2015,201511,,Kenya,Laikipia County,xuFdFy6t9AH,Laikipia County,KE_County_31,,273.0,249.0,24.0,,,,,,8273.0,7973.0,300.0,,,,,,,,,,,,,,15.0,,,,,,10.0,,2.0,2.0,,,,,10.0,,253.0,241.0,12.0,,,,,,,,,,,,,,,84.0,6.0,,,,,90.0
201511,November 2015,201511,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,1707.0,1143.0,564.0,,,,549.0,,,,,,,,50.0,,2600.0,2500.0,100.0,,,,,,133.0,133.0,,,,,,,10.0,1.0,9.0,,,,50.0,,7878.0,6900.0,950.0,25.0,,,,,21600.0,12816.0,8784.0,,,,13200.0,,1509.0,1320.0,189.0,,,,,
201511,November 2015,201511,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,10836.0,10458.0,378.0,,,,,,,,,,,,10.0,,3.0,3.0,,,,,,,28.0,10.0,,,,,,,15.0,13.0,2.0,,,,,,137.0,133.0,14.0,,,,,,2160.0,1860.0,300.0,,,,,,,,,,,,10.0,
201511,November 2015,201511,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,21.0,21.0,,,,,,,,,,,,,,,500.0,500.0,,,,,,,,,,,,,,,38.0,37.0,1.0,,,,,,70.0,60.0,10.0,,,,,,500.0,500.0,,,,,,,,,,,,,,
201511,November 2015,201511,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,,,,,,,600.0,,,,,,,,,,50.0,,,,,,,,50.0,,,,,,,,13.0,13.0,,,,,,,525.0,465.0,60.0,,,,300.0,,3528.0,2664.0,864.0,,,,6000.0,,,,,,,,300.0,
201511,November 2015,201511,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,985.0,934.0,47.0,,10.0,10.0,,,,,,,,,,,2100.0,1650.0,,,,,,,109.0,109.0,,,,,,,450.0,435.0,15.0,,,,,,3483.0,3210.0,270.0,,,,,,15314.0,13802.0,1512.0,,,,,,551.0,535.0,16.0,,,,,
201511,November 2015,201511,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,38430.0,37800.0,630.0,,,,,,30.0,,30.0,,,,,,,,,,,,,,80.0,80.0,,,,,,,35.0,33.0,2.0,,,,,,1200.0,1050.0,150.0,,,,,,950.0,900.0,50.0,,,,,,42420.0,42000.0,420.0,,,,,
201511,November 2015,201511,,Kenya,Vihiga County,sANMZ3lpqGs,Vihiga County,KE_County_38,,390.0,270.0,120.0,,,,,,,,,,,,,,,,,,,,,,50.0,50.0,,,,,,,389.0,329.0,60.0,,,,,,3400.0,3000.0,400.0,,,,,,,,,,,,,,180.0,,300.0,,,120.0,,
201611,November 2016,201611,,Kenya,Nyamira County,uepLTG8wGWJ,Nyamira County,KE_County_46,,3513.0,3345.0,168.0,,,,,,,,,,,,300.0,,2700.0,2600.0,100.0,,,,,,107.0,102.0,5.0,,,,,,1325.0,1115.0,210.0,,,,,,1275.0,575.0,700.0,,,,2100.0,,39168.0,36000.0,3168.0,,,,,,1134.0,1088.0,46.0,,,,,
201611,November 2016,201611,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,75.0,78.0,207.0,,,210.0,3000.0,,2.0,,2.0,,,,100.0,,,,,,,,200.0,,215.0,318.0,5.0,,,108.0,100.0,,184.0,144.0,53.0,,,13.0,200.0,,1675.0,1600.0,225.0,,,150.0,3000.0,,7200.0,5184.0,2016.0,,,,100000.0,,597.0,567.0,132.0,,,102.0,1000.0,
201611,November 2016,201611,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,539.0,,,,,,,,11375.0,,,,,,,,,,,,,,,,3696.0,,,,,,
201611,November 2016,201611,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,,10000.0,,,176.0,,10200.0,,,,,,,,,,,,,,,,10000.0,,32.0,2036.0,4.0,2.0,,,20.0,10.0,4366.0,74.0,200.0,,4092.0,,,,15980.0,20986.0,4994.0,,,,,,138752.0,92788.0,53164.0,,,,200000.0,7200.0,548.0,5418.0,130.0,300.0,,,,
201611,November 2016,201611,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,7060.0,7000.0,60.0,,,,,,,103.0,,,,,200.0,,29.0,79.0,150.0,,,,500.0,200.0,118.0,,15.0,,,,500.0,,768.0,306.0,462.0,,,,1240.0,,,,,,,,400.0,,,,,,,,14400.0,,465.0,465.0,,,,,,
201611,November 2016,201611,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2450.0,,,,2450.0,,2000.0,,14.0,8.0,6.0,,,,100.0,,,,,,,,1000.0,,115.0,115.0,,,,,,,560.0,180.0,380.0,,,,,,2000.0,1725.0,275.0,,,,,,,,,,,,10000.0,,3430.0,3060.0,370.0,,,,,
201611,November 2016,201611,,Kenya,Wajir County,CeLsrJOH0g9,Wajir County,KE_County_8,,293.0,,,,,,,,,,,,,,,,,,,,,,,,504.0,,,,,,,,,,,,,,,,1125.0,,,,,,,,4320.0,,,,,,,,,,,,,,,
201611,November 2016,201611,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,13.0,,4.0,,,,10.0,,,,,,,,50.0,,,,,,,,10.0,,,,,,,,,,9.0,,,,,,,,490.0,,15.0,,,,,,400.0,280.0,120.0,,,,,,,,,,,,20.0,
201611,November 2016,201611,,Kenya,Turkana County,kphDeKClFch,Turkana County,KE_County_23,,,300.0,,,,,,300.0,,,,,,,,,,,,,,,,,,40.0,,,,,,40.0,47.0,77.0,4.0,,20.0,,,54.0,,54.0,16.0,,30.0,,,100.0,8054.0,7910.0,144.0,,,,,,,1500.0,,,,,,1500.0
201611,November 2016,201611,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,180.0,48.0,69.0,63.0,,,,,317.0,317.0,,,,,,,900.0,850.0,50.0,,,,,,120.0,115.0,5.0,,,,,,847.0,650.0,197.0,,,,,,3690.0,2615.0,1025.0,,,,,,33522.0,27648.0,5874.0,,,,,,276.0,201.0,75.0,,,,,
201611,November 2016,201611,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,50.0,,50.0,,,,,,,,,,,,,,,,,,,,,,169.0,150.0,19.0,,,,,,1044.0,1039.0,5.0,,,,,,17.0,2.0,15.0,,,,,,14400.0,1440.0,12960.0,,,,,,635.0,940.0,305.0,,,,,
201611,November 2016,201611,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,1469.0,1469.0,21.0,,,,,,53.0,53.0,,,,,150.0,,2800.0,2800.0,,,,,150.0,,211.0,197.0,14.0,,,,,,607.0,587.0,20.0,,,,,,3834.0,3561.0,78.0,,200.0,,,,25748.0,25205.0,543.0,,,,6000.0,,1610.0,1606.0,4.0,,,,,
201611,November 2016,201611,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,1125.0,315.0,,,1440.0,,,,,,,,,50.0,,,,,,,,50.0,,16.0,11.0,5.0,,,,19.0,,53.0,23.0,30.0,,,,157.0,,1225.0,1675.0,350.0,,,800.0,,,,,,,,,720.0,,1414.0,1362.0,52.0,,,,,
201611,November 2016,201611,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,,,,,,,600.0,,,,,,,,10000.0,,,,,,,,,,32.0,32.0,,,,,,,84.0,,84.0,,,,560.0,,275.0,,275.0,,,,10000.0,,,,,,,,,,,,,,,,600.0,
201611,November 2016,201611,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,,,,,,,,,,,,,,,,,200.0,200.0,,,,,,,60.0,50.0,10.0,,,,,,338.0,256.0,,,,,,,350.0,,700.0,,,,,350.0,7488.0,7488.0,,,,,,,621.0,621.0,,,,,,
201611,November 2016,201611,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,7052.0,546.0,285.0,6072.0,149.0,,6000.0,,,,,,,,,,11088.0,12816.0,27072.0,,,,50000.0,28800.0,209.0,194.0,15.0,,,,1000.0,,606.0,551.0,55.0,,,,2000.0,,1297.0,2979.0,918.0,,,,5000.0,2600.0,2760.0,2760.0,,,,,,,434.0,416.0,18.0,,,,2000.0,
201611,November 2016,201611,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,380.0,2247.0,47.0,,,1934.0,,,,,,,,,2000.0,,,,,,,,300.0,,522.0,492.0,30.0,,,,,,2749.0,2745.0,98.0,64.0,,99.0,,,2331.0,3350.0,206.0,,,1225.0,,,,,,,,,,,120.0,450.0,,,,330.0,,
201611,November 2016,201611,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,673.0,5.0,69.0,673.0,,74.0,19600.0,,,,,,,,6200.0,,1730.0,1470.0,500.0,,240.0,240.0,2000.0,,84.0,19.0,65.0,,,,2400.0,,593.0,448.0,175.0,,,30.0,500.0,,16040.0,17400.0,3635.0,,5005.0,,10000.0,,111017.0,65677.0,45340.0,,,,200000.0,,6309.0,5589.0,720.0,,,,9200.0,
201711,November 2017,201711,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,62.0,32.0,30.0,,,,300.0,,,,,,,,50.0,,,,,,,,10000.0,,132.0,132.0,,,,,,,,,,,,,500.0,,5850.0,5700.0,150.0,,,,,,,,,,,,,,318.0,288.0,30.0,,,,,
201711,November 2017,201711,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,,,,,,,300.0,,,,,,,,30.0,,5616.0,4464.0,1152.0,,,,7200.0,,35.0,35.0,,,,,,,466.0,441.0,25.0,,,,,,2850.0,2400.0,450.0,,,,,,,,,,,,,,162.0,132.0,30.0,,,,,
201711,November 2017,201711,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,,,,,,,1000.0,,,,,,,,100.0,,,,,,,,1000.0,,,,,,,,600.0,,4372.0,4372.0,,,,,,,,,,,,,5000.0,,,,,,,,72000.0,,1160.0,1160.0,,,,,,
201711,November 2017,201711,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,,,,,,,2000.0,,,,,,,,100.0,,66.0,66.0,,,,,,,90.0,90.0,,,,,,,1996.0,1618.0,378.0,,,,500.0,,1000.0,100.0,900.0,,,,10000.0,,,,,,,,,,2890.0,2890.0,,,,,,
201711,November 2017,201711,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,15.0,,15.0,,,,1200.0,,,,,,,,50.0,,1905.0,1905.0,,,,,,,260.0,260.0,,,,,,,1616.0,1152.0,392.0,,72.0,,141.0,,2650.0,1775.0,900.0,,,25.0,925.0,,64512.0,50976.0,13680.0,,,,,,4668.0,4506.0,162.0,,,,,
201711,November 2017,201711,,Kenya,Taita Taveta County,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,50.0,40.0,,,,50.0,90.0,,,,,,,50.0,,,,,,,,20.0,,28.0,28.0,,,,,,,40.0,36.0,4.0,,,,,,99.0,63.0,137.0,2.0,,,200.0,200.0,30.0,20.0,10.0,,,,100.0,,90.0,174.0,6.0,,,,,90.0
201711,November 2017,201711,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,867.0,150.0,707.0,,,,,,117.0,29.0,70.0,,18.0,,,,150.0,30.0,120.0,,,,,,576.0,551.0,25.0,,,,,,1235.0,715.0,419.0,,,,,,12622.0,5668.0,6972.0,,,,,,29196.0,23616.0,5580.0,,,,,,1020.0,666.0,354.0,,,,,
201711,November 2017,201711,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,,,,,,,72200.0,,,,,,,,1000.0,,,,,,,,2000.0,,19.0,,19.0,,,,1500.0,,3266.0,3086.0,180.0,,,,,,33544.0,18884.0,960.0,,,1300.0,,,5760.0,3472.0,2288.0,,,,30000.0,,1499.0,1391.0,106.0,,,,,
201711,November 2017,201711,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,1000.0,1000.0,,,,,300.0,,,,,,,,100.0,,400.0,,,,,,200.0,,89.0,89.0,,,,,300.0,,3454.0,3156.0,298.0,,,,1000.0,,3100.0,1575.0,1025.0,,,,2000.0,,2000.0,,2000.0,,,,15000.0,,11140.0,11140.0,500.0,,,,,
201711,November 2017,201711,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,916.0,3959.0,557.0,,,,,3600.0,,,,,,,,,24.0,24.0,,,,,,,,,,,,,,,257.0,274.0,175.0,,,192.0,,,4443.0,3475.0,1518.0,,,,,,57526.0,24644.0,32832.0,,50.0,,,,25.0,25.0,21.0,,,21.0,,
201711,November 2017,201711,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,150.0,1080.0,900.0,,,1830.0,6440.0,,715.0,515.0,,,,,16400.0,,500.0,300.0,200.0,,,,2000.0,,35.0,35.0,,,,,1000.0,,3122.0,2820.0,150.0,,,,360.0,,18600.0,14625.0,3975.0,,,,1200.0,,37980.0,78876.0,31104.0,,,,50000.0,72000.0,652.0,538.0,114.0,,,,2720.0,
201711,November 2017,201711,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,2520.0,1602.0,1634.0,,129.0,360.0,7200.0,,,,,,,,2000.0,,,,,,,,2000.0,,25.0,,25.0,,,,10000.0,,2178.0,1735.0,443.0,,,,640.0,,30053.0,26593.0,3325.0,,135.0,,,,31392.0,19856.0,12792.0,,144.0,1400.0,10000.0,,2302.0,1711.0,580.0,,86.0,,7200.0,
201711,November 2017,201711,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,1523.0,1694.0,823.0,,,990.0,27880.0,,,,,,,,4000.0,,612.0,482.0,130.0,,,,3000.0,,174.0,15.0,20.0,,,35.0,3320.0,,3344.0,2570.0,434.0,,20.0,,5000.0,,15775.0,11542.0,5233.0,,1000.0,1000.0,40000.0,,157549.0,127309.0,57888.0,,6048.0,27648.0,217200.0,,2432.0,1988.0,444.0,60.0,60.0,,17300.0,60.0
201811,November 2018,201811,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,10704.0,23094.0,8610.0,,6000.0,,2000.0,15000.0,281.0,281.0,,,,,2000.0,,2254.0,3854.0,1400.0,,,,2000.0,3000.0,350.0,375.0,25.0,,,,1000.0,50.0,142.0,305.0,392.0,,,,2360.0,750.0,2400.0,4195.0,1205.0,,,,5000.0,3000.0,185152.0,216256.0,26496.0,,,,,57600.0,2634.0,4098.0,234.0,,,,1000.0,1698.0
201811,November 2018,201811,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,9378.0,8602.0,776.0,,,,,,28.0,14.0,14.0,,,,50.0,,2670.0,2670.0,,,,,,,555.0,495.0,60.0,,,,,,114.0,54.0,70.0,,,,1500.0,,775.0,,775.0,,,,4000.0,,58276.0,56300.0,1976.0,,,,,,37666.0,37492.0,174.0,,,,,
