periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Estimated Number of Pregnant Women,FP Attendance New clients,FP Attendance Re-visits,MOH 711 Adolescent 10-14 yrs Receiving FP Services New clients,MOH 711 Adolescent 10-14 yrs Receiving FP Services Re-visits,MOH 711 Adolescent 15-19 Yrs Receiving FP Services New clients,MOH 711 Adolescent 15-19 Yrs Receiving FP Services Re-visits,MOH 711 Adolescent 20-24 Yrs Receiving FP Services New clients,MOH 711 Adolescent 20-24 Yrs Receiving FP Services Re-visits,MOH 711 Client receiving Male condoms New clients,MOH 711 Client receiving Male condoms Re-visits,MOH 711 Clients Counselled Natural Family Planning New clients,MOH 711 Clients Counselled Natural Family Planning Re-visits,MOH 711 Clients receiving Female Condoms New clients,MOH 711 Clients receiving Female Condoms Re-visits,MOH 711 Emergency contraceptive pill New clients,MOH 711 Emergency contraceptive pill Re-visits,MOH 711 Pills Combined oral contraceptive New clients,MOH 711 Pills Combined oral contraceptive Re-visits,MOH 711 Pills progestin only New clients,MOH 711 Pills progestin only Re-visits,MOH 711 Rev 2020_Adults 25+ receiving FP Services New clients,MOH 711 Rev 2020_Adults 25+ receiving FP Services Re-visits,MOH 711 Rev 2020_Clients given cycle beads New clients,MOH 711 Rev 2020_Clients given cycle beads Re-visits,MOH 711 Rev 2020_Clients receiving post abortion FP New clients,MOH 711 Rev 2020_Clients receiving post abortion FP Re-visits,MOH 711 Rev 2020_FP Injections DMPA- IM New clients,MOH 711 Rev 2020_FP Injections DMPA- IM Re-visits,MOH 711 Rev 2020_FP Injections DMPA- SC New clients,MOH 711 Rev 2020_FP Injections DMPA- SC Re-visits,MOH 711 Rev 2020_IUCD Insertion Hormonal Ist Time Insertion,MOH 711 Rev 2020_IUCD Insertion Hormonal Re-insertion,MOH 711 Rev 2020_IUCD Insertion Non Hormonal Ist Time Insertion,MOH 711 Rev 2020_IUCD Insertion Non Hormonal Re-insertion,MOH 711 Rev 2020_Implants insertion 1 Rod Ist Time Insertion,MOH 711 Rev 2020_Implants insertion 1 Rod Re-insertion,MOH 711 Rev 2020_Implants insertion 2 Rod Ist Time Insertion,MOH 711 Rev 2020_Implants insertion 2 Rod Re-insertion,MOH 711 Rev 2020_Post parturm FP 4weeks to 6weeks New clients,MOH 711 Rev 2020_Post parturm FP 4weeks to 6weeks Re-visits,MOH 711 Rev 2020_Post parturm FP within 48 Hours New clients,MOH 711 Rev 2020_Post parturm FP within 48 Hours Re-visits,MOH 711 Rev 2020_Voluntary Surgical Contraception Vasectomy Ist Time Insertion,MOH 711 Rev 2020_Voluntary Surgical Contraception Vasectomy Re-insertion,MOH 711 Rev 2020_Voluntary surgical contraception BTL Ist Time Insertion,MOH 711 Rev 2020_Voluntary surgical contraception BTL Re-insertion,Population Growth Rate,Total Population,Women of childbearing age (15–49yrs)
2020Q2,April - June 2020,2020Q2,,Kenya,Kwale County,N7YETT3A9r1,Kwale County,KE_County_2,,34857,2090,5420,37,16,1051,725,2837,3687,2652,62,29,156,73,5,150,96,957,1031,264,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,900799,213892
2020Q2,April - June 2020,2020Q2,,Kenya,Mandera County,R6f9znhg37c,Mandera County,KE_County_9,,30809,958,422,14,7,62,22,189,62,867,130,694,99,61,28,105,18,579,361,333,151,,,,,,,17,16,,,,,,,2,,,,,,,,,,,,3,899943,178033
2020Q2,April - June 2020,2020Q2,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,24573,4922,11318,477,43,652,563,1391,2292,2064,1631,298,562,93,10,571,126,912,1242,185,288,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,909112,229742
2020Q2,April - June 2020,2020Q2,,Kenya,Uasin Gishu County,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,37905,10080,24837,5,1,874,590,3162,5249,1505,114,140,113,82,25,125,239,1554,2377,629,273,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,1200614,326796
2020Q2,April - June 2020,2020Q2,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,23474,4161,15016,79,2,412,475,1637,3880,906,878,16,14,22,117,181,205,1050,2419,429,232,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1003836,236176
2020Q2,April - June 2020,2020Q2,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,45310,7484,9738,115,72,1166,768,2376,2437,2084,556,195,1,278,326,385,172,712,634,123,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200479,265030
2020Q2,April - June 2020,2020Q2,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,31632,9877,9753,21,16,1618,656,3422,2676,1828,166,1,32,118,3,212,174,927,986,195,164,,,,,,,,,,,,,,,33,12,,,,,,,,,,,2.3,1021089,246168
2020Q2,April - June 2020,2020Q2,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,47219,18549,18837,386,147,5399,2152,6681,6018,3448,1135,42,3,120,93,76,61,1327,1451,247,176,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,1159972,274188
2020Q2,April - June 2020,2020Q2,,Kenya,Tana River County,JsH2bnvNt2d,Tana River County,KE_County_4,,13328,1174,1417,2,3,183,155,621,664,436,11,24,20,7,,7,,175,220,53,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,330029,77085
2020Q2,April - June 2020,2020Q2,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,33688,7138,26467,48,56,974,720,3997,4644,1318,31,122,83,38,,209,112,832,2117,316,229,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1169247,289014
2020Q2,April - June 2020,2020Q2,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,64956,24614,25900,17,18,1549,676,6356,5351,7008,380,320,105,98,45,1325,576,4994,8796,4276,3370,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22,2483570,735746
2020Q2,April - June 2020,2020Q2,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,27781,9037,12434,24,12,1006,484,2541,2117,3879,75,7,5,25,,109,101,555,393,207,225,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,932370,236122
2020Q2,April - June 2020,2020Q2,,Kenya,Taita Taveta County,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,9474,1277,3978,27,12,231,233,803,1392,1489,876,2,39,95,,67,181,282,940,55,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,349624,84884
2020Q2,April - June 2020,2020Q2,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,40974,12429,13636,95,26,3085,1196,3937,3958,1200,76,151,317,134,30,350,168,1358,1265,469,330,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,1192286,300526
2020Q2,April - June 2020,2020Q2,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,59820,15278,30837,48,10,3062,2121,5644,6810,3827,1010,104,107,197,27,330,118,1627,2271,521,355,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,1731240,408267
2020Q2,April - June 2020,2020Q2,,Kenya,Isiolo County,bzOfj0iwfDH,Isiolo County,KE_County_11,,24448,928,1264,2,,111,90,363,504,1763,108,36,5,23,,107,21,174,180,111,27,,,,,,,,,,,,,,,,,,,,,,,,,,,2,267641,69253
2020Q2,April - June 2020,2020Q2,,Kenya,Vihiga County,sANMZ3lpqGs,Vihiga County,KE_County_38,,17814,6194,8971,22,20,1406,610,1219,1274,2290,747,94,10,213,,172,112,563,606,175,145,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83,608249,143492
2020Q2,April - June 2020,2020Q2,,Kenya,Turkana County,kphDeKClFch,Turkana County,KE_County_23,,40465,5748,4281,18,2,822,295,1628,758,1891,40,2061,292,102,,212,48,507,307,207,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,970231,216269
2020Q2,April - June 2020,2020Q2,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,63074,23507,39880,52,11,2538,1688,3900,6555,1970,1537,811,237,86,10,742,228,2104,2986,995,729,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,1926130,460775
2020Q2,April - June 2020,2020Q2,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,38371,8952,12172,92,59,1357,464,2730,2760,1645,6,239,85,456,,553,129,2024,2240,880,491,,,,,,,,,,,,,,,,,,,,,,,,,,,3.63,1152398,312674
2020Q2,April - June 2020,2020Q2,,Kenya,West Pokot County,XWALbfAPa6n,West Pokot County,KE_County_24,,29321,4663,4171,48,12,1009,412,1584,1130,1497,20,317,122,8,,11,,359,195,134,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,651159,139499
2020Q2,April - June 2020,2020Q2,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,16561,2963,4972,9,5,386,204,1124,1341,110,13,56,73,7,,32,29,338,366,44,29,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,470812,110930
2020Q2,April - June 2020,2020Q2,,Kenya,Nyandarua County,mYZacFNIB3h,Nyandarua County,KE_County_18,,16585,6435,14178,16,26,299,208,1326,2163,1673,27,44,1,6,1,183,72,1250,2853,878,548,,,,,,,,,,,,,,,,,,,,,,,,,,,2,651241,161516
2020Q2,April - June 2020,2020Q2,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,28685,5529,12123,28,65,1823,947,2352,2511,576,180,9,5,9,14,91,40,1258,1101,414,152,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,922352,224145
2021Q2,April - June 2021,2021Q2,,Kenya,West Pokot County,XWALbfAPa6n,West Pokot County,KE_County_24,,30479.49,3760,4536,36,27,775,392,1277,1140,1056,263,1262,78,13,4,13,13,363,250,110,98,1254,1682,1,,5,,1455,2659,8,10,8,,22,5,848,152,634,148,27,,11,,,,,,3.1,676917.43,145016.69
2021Q2,April - June 2021,2021Q2,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,32464.06,12407,14656,24,3,1576,832,3528,3215,3782,706,1034,100,115,46,145,65,1283,1308,350,194,4255,6279,1,,149,3,4931,9637,33,33,52,6,317,26,1544,344,3164,909,1012,8,171,,,,,,2.73,1050124.95,252642.83
2021Q2,April - June 2021,2021Q2,,Kenya,Wajir County,CeLsrJOH0g9,Wajir County,KE_County_8,,25926.97,2716,1224,4,,135,23,328,163,547,67,1388,11,,,25,3,290,162,218,86,803,188,15,,3,,399,492,4,6,,1,1,,64,36,86,41,38,,157,,,,,,3.21,829791.6,171094.25
2021Q2,April - June 2021,2021Q2,,Kenya,Isiolo County,bzOfj0iwfDH,Isiolo County,KE_County_11,,7901.35,1562,1844,,,114,58,337,416,605,591,285,5,1,8,45,2,323,323,48,16,532,784,1,,1,,229,630,,,3,6,2,,635,162,153,47,39,4,13,,,,,,2.32,272949.19,64367.65
2021Q2,April - June 2021,2021Q2,,Kenya,Marsabit County,Eey8fT4Im3y,Marsabit County,KE_County_10,,16204.6,1347,1992,2,1,77,54,314,300,143,44,179,12,13,22,19,,195,197,71,29,608,713,1,,,,669,1285,,2,,,7,1,152,15,58,9,26,,12,,,,,,,488973.35,106964.95
2024Q2,April - June 2024,2024Q2,,Kenya,Wajir County,CeLsrJOH0g9,Wajir County,KE_County_8,,28489,1924,1625,,,50,12,181,82,453,75,514,30,1,,180,28,298,149,156,27,358,223,7,,1,,246,370,105,264,,,9,1,103,21,87,17,23,2,63,,,,,,2.2,886747,184023
2024Q2,April - June 2024,2024Q2,,Kenya,Taita Taveta County,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,10504,2222,11202,24,5,537,438,551,2163,410,355,404,169,1,,103,82,352,791,231,289,590,8825,2,4,4,1,861,7552,103,533,5,7,125,44,28,16,521,463,640,1,24,,,,,,,387588,94190
2019Q1,January - March 2019,2019Q1,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,59491,15701,20929,75,48,3194,1410,4751,7368,4946,166,152,2,73,17,254,226,2069,2114,286,210,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1545210,358489
2019Q1,January - March 2019,2019Q1,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,4710,1357,3101,2,,86,107,365,648,390,30,3,31,20,,14,1,230,430,66,35,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,141660,31873
2019Q1,January - March 2019,2019Q1,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,78781,25229,28285,134,146,2417,1071,6836,6492,5130,716,204,124,529,42,1145,391,4098,4588,1546,917,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57,2301531,547333
2019Q1,January - March 2019,2019Q1,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,31914,10425,11340,136,38,1947,824,3549,2777,2597,216,247,134,495,52,78,25,918,761,120,74,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1017902,229348
2019Q1,January - March 2019,2019Q1,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,44816,21668,22215,230,200,1422,1486,3821,4676,7470,1334,369,165,372,43,375,247,1633,3011,697,517,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,1520117,382516
2019Q1,January - March 2019,2019Q1,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,37966,8338,13146,205,159,763,550,1966,3238,7412,3522,26,34,99,1,349,304,1197,1040,237,136,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1043645,252208
2019Q1,January - March 2019,2019Q1,,Kenya,Laikipia County,xuFdFy6t9AH,Laikipia County,KE_County_31,,17794,9821,7138,22,21,464,224,1593,1389,2232,14,11,1,60,,67,35,986,1693,552,436,,,,,,,,,,,,,,,,,,,,,,,,,,,3,556565,133575
2019Q1,January - March 2019,2019Q1,,Kenya,Turkana County,kphDeKClFch,Turkana County,KE_County_23,,28978,4129,2324,129,18,564,226,1079,781,11562,13,1625,202,220,11,104,26,307,137,71,23,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,1200572,288258
2019Q1,January - March 2019,2019Q1,,Kenya,Garissa County,uyOrcHZBpW0,Garissa County,KE_County_7,,27640,1670,1341,5,2,79,20,212,110,1240,148,222,2,9,1,18,8,328,292,92,72,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,753551,170865
2019Q1,January - March 2019,2019Q1,,Kenya,Nyeri County,ptWVfaCIdVx,Nyeri County,KE_County_19,,19434,4822,16845,24,30,328,269,1590,2151,2085,50,370,68,160,35,255,121,1483,5770,947,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,830030,220478
2019Q1,January - March 2019,2019Q1,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,19812,3433,5145,14,41,320,189,800,1002,439,30,51,181,25,,29,4,270,233,94,57,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48,515926,123822
2019Q1,January - March 2019,2019Q1,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,15416,4173,14210,1,1,259,349,1101,2192,463,36,,12,16,2,111,144,873,2825,510,475,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,586783,147630
2019Q1,January - March 2019,2019Q1,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,48447,12276,12180,72,10,2140,871,4139,3280,4663,380,61,27,851,44,303,144,1274,1084,281,215,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,1439510,300422
2019Q1,January - March 2019,2019Q1,,Kenya,Kwale County,N7YETT3A9r1,Kwale County,KE_County_2,,35398,5286,9113,35,59,1029,1393,2664,2810,6645,52,159,129,1610,1,97,48,995,777,329,183,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,905320,208405
2019Q1,January - March 2019,2019Q1,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,13280,5025,8281,52,118,358,790,1172,1392,1066,4,163,212,102,,206,108,573,609,289,289,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,449338,113085
2019Q1,January - March 2019,2019Q1,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,58642,13761,20141,96,47,1616,1129,4117,3872,3573,787,44,28,278,17,367,102,1418,1688,583,329,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,1649467,397598
2019Q1,January - March 2019,2019Q1,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,29126,4213,3759,22,22,335,130,672,389,1618,408,11,1,44,1,218,44,605,432,228,107,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21,774297,188198
2019Q1,January - March 2019,2019Q1,,Kenya,Bomet County,HMNARUV2CW4,Bomet County,KE_County_36,,31522,7436,10543,104,23,663,682,2054,2774,2791,72,307,356,8,,82,78,796,745,123,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,950187,229073
2019Q1,January - March 2019,2019Q1,,Kenya,Mandera County,R6f9znhg37c,Mandera County,KE_County_9,,34161,2586,1709,28,9,190,66,519,233,1938,464,868,138,3,21,66,29,520,310,197,146,,,,,,,,,,,,,,,,,,,,,,,,,,,3,898598,215663
2019Q1,January - March 2019,2019Q1,,Kenya,Uasin Gishu County,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,45339,11581,17100,10,7,883,533,3605,4333,4972,655,76,30,83,4,358,236,1706,1747,454,201,,,,,,,,,,,,,,,,,,,,,,,,,,,3.47,1253635,275994
2019Q1,January - March 2019,2019Q1,,Kenya,Muranga County,ahwTMNAJvrL,Muranga County,KE_County_21,,23225,4814,11257,128,51,565,513,1814,2550,1065,142,25,70,74,9,373,450,2243,4793,576,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156496,280660
2019Q1,January - March 2019,2019Q1,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,165615,19502,31768,219,193,4717,1936,4209,6840,35215,13707,1008,397,1964,626,1547,876,8419,11855,5553,4185,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,5138533,1608363
2019Q1,January - March 2019,2019Q1,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,41355,5150,6757,59,39,1423,1577,1278,1200,2830,61,88,121,83,1,85,64,118,49,59,22,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,1029261,238666
2019Q1,January - March 2019,2019Q1,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,43977,11425,26891,15,38,1058,939,2566,4982,2024,20,122,41,39,,302,68,940,1602,295,300,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,1131289,260016
2019Q1,January - March 2019,2019Q1,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,15396,2872,34315,9,3,312,777,823,2330,393,145,2,4,42,6,46,67,680,5120,387,694,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,632546,174772
2019Q1,January - March 2019,2019Q1,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,9926,2280,1899,27,3,308,165,565,521,1467,,39,32,40,2,87,70,164,157,42,17,,,,,,,,,,,,,,,,,,,,,,,,,,,3,304087,64311
2019Q1,January - March 2019,2019Q1,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,48395,9956,14942,14,1,806,436,2479,3234,1911,626,69,22,82,36,276,115,1754,2287,548,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307942,385843
2019Q1,January - March 2019,2019Q1,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,50341,20119,12848,209,65,4866,1270,6254,3983,2567,211,52,18,86,4,149,31,1061,876,134,83,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,1143365,260247
2019Q1,January - March 2019,2019Q1,,Kenya,Marsabit County,Eey8fT4Im3y,Marsabit County,KE_County_10,,13770,2240,1991,35,31,114,30,218,80,1598,85,78,22,62,,45,19,174,85,24,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,325960,74780
2019Q1,January - March 2019,2019Q1,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,45822,7143,4857,50,10,1499,307,2330,969,1990,139,29,22,179,,62,13,923,735,232,107,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,1145512,275120
2019Q1,January - March 2019,2019Q1,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,36731,12668,13116,128,78,4634,2821,2951,2308,2973,317,302,60,260,13,267,180,4417,2970,1451,902,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,966621,231990
2019Q1,January - March 2019,2019Q1,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,29742,4998,12844,29,74,520,523,1983,3224,1242,436,61,157,31,15,187,60,1221,2349,210,141,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,985790,228300
2019Q1,January - March 2019,2019Q1,,Kenya,Isiolo County,bzOfj0iwfDH,Isiolo County,KE_County_11,,7485,1531,2038,42,14,175,160,547,583,1141,100,45,10,160,,28,42,263,234,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,191673,51341
2019Q1,January - March 2019,2019Q1,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,68852,18320,26725,135,204,2024,1173,3870,4365,7113,579,154,78,105,51,303,65,2853,2593,284,293,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,1968184,500502
2019Q1,January - March 2019,2019Q1,,Kenya,Vihiga County,sANMZ3lpqGs,Vihiga County,KE_County_38,,23851,5253,6973,21,18,711,250,1244,924,2989,922,3,2,63,31,113,88,371,319,158,109,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,665697,173344
2019Q1,January - March 2019,2019Q1,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,34854,15666,25287,112,119,968,826,3483,5505,9605,308,101,55,190,32,404,91,4108,4909,933,789,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1244012,294911
2019Q1,January - March 2019,2019Q1,,Kenya,Taita Taveta County,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,15103,1800,6537,5,,267,222,545,1181,959,26,26,84,31,1,58,63,320,973,132,189,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,391465,92735
2019Q1,January - March 2019,2019Q1,,Kenya,Nyamira County,uepLTG8wGWJ,Nyamira County,KE_County_46,,25247,11530,10776,40,26,2776,618,3179,2513,4683,257,20,20,239,30,277,105,1246,1005,287,172,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,748396,187255
2019Q1,January - March 2019,2019Q1,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,48214,9635,11202,198,176,2324,1170,3295,3358,2737,32,91,54,159,1,108,71,593,696,127,115,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,1201379,293099
2019Q1,January - March 2019,2019Q1,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,56783,27175,27360,41,71,2430,1341,5831,5825,8236,715,99,44,124,150,1634,514,5787,8237,2967,2251,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,1984169,569641
2019Q1,January - March 2019,2019Q1,,Kenya,Wajir County,CeLsrJOH0g9,Wajir County,KE_County_8,,26836,1038,611,2,,140,51,237,110,463,10,234,25,8,,5,9,247,158,97,57,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,836357,158906
2019Q1,January - March 2019,2019Q1,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,42690,7098,8156,155,64,1185,538,2313,2425,4286,186,128,39,220,3,359,257,697,469,122,137,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1191665,259965
2019Q1,January - March 2019,2019Q1,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,46595,14293,13102,90,74,3750,1089,4707,4559,4856,327,303,91,259,71,373,108,2201,1109,375,167,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,1212956,295287
2020Q1,January - March 2020,2020Q1,,Kenya,Turkana County,kphDeKClFch,Turkana County,KE_County_23,,40465,5817,4170,99,10,623,371,1125,631,2557,100,1961,257,424,1,153,75,559,303,111,130,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,970231,216269
2020Q1,January - March 2020,2020Q1,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,24573,5390,10426,11,5,832,567,1855,2492,3459,1230,144,41,51,14,559,285,1094,1276,231,181,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,909112,229742
2020Q1,January - March 2020,2020Q1,,Kenya,Laikipia County,xuFdFy6t9AH,Laikipia County,KE_County_31,,16957,4179,6786,6,7,509,232,1473,1635,978,39,16,7,37,7,53,6,839,1994,464,436,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,537185,128873
2020Q1,January - March 2020,2020Q1,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,12398,1860,2560,34,19,257,170,594,715,259,65,63,3,68,20,184,74,225,255,81,75,,,,,,,,,,,,,,,,,,,,,,,,,,,3,319637,68455
2020Q1,January - March 2020,2020Q1,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,31455,9218,10789,108,372,1558,766,3080,3389,2765,413,455,319,140,10,102,55,698,804,108,64,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1023484,233174
2020Q1,January - March 2020,2020Q1,,Kenya,Uasin Gishu County,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,37905,10867,18799,92,57,935,616,4128,4612,1859,156,192,166,378,5,268,452,2139,2556,609,268,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,1200614,326796
2020Q1,January - March 2020,2020Q1,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,16561,3053,3406,3,2,296,140,1123,933,34,,8,22,17,,40,15,378,428,46,17,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,470812,110930
2020Q1,January - March 2020,2020Q1,,Kenya,Nyeri County,ptWVfaCIdVx,Nyeri County,KE_County_19,,17220,4633,19523,16,63,259,193,1036,1812,7999,124,29,41,81,4,327,168,1694,6283,833,1267,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,776255,195081
2020Q1,January - March 2020,2020Q1,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,22791,3105,4452,155,47,457,212,1217,840,1349,207,20,3,43,7,376,75,556,523,122,76,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,689090,156691
2020Q1,January - March 2020,2020Q1,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,39907,11490,14039,352,136,3646,2381,5332,4936,2414,75,67,12,127,,150,124,1026,1158,287,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167024,278143
2020Q1,January - March 2020,2020Q1,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,34152,14019,31597,209,179,868,881,3727,5406,4987,584,68,127,237,118,547,134,3039,6674,1280,948,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1456609,381541
2020Q1,January - March 2020,2020Q1,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,53381,14095,25642,68,125,1294,1604,4267,7161,1495,162,1937,63,99,11,162,53,1461,2412,444,251,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,1509504,371641
